"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"2261",0.95,"G1",0.0107974730026855,"bayes.est","uninformative",3,5
"2262",0.95,"G2",0.0160326302316663,"bayes.est","uninformative",3,5
"2263",0.95,"G3",0.0135825335225541,"bayes.est","uninformative",3,5
"2264",0.95,"G4",0.0413890615049521,"bayes.est","uninformative",3,5
"2265",0.75,"G1",0.047557578295853,"bayes.est","uninformative",3,5
"2266",0.75,"G2",0.0372076033392145,"bayes.est","uninformative",3,5
"2267",0.75,"G3",0.0354676745328087,"bayes.est","uninformative",3,5
"2268",0.75,"G4",0.0631136098223889,"bayes.est","uninformative",3,5
"2269",0.5,"G1",0.111424753661786,"bayes.est","uninformative",3,5
"2270",0.5,"G2",0.0737402683936959,"bayes.est","uninformative",3,5
"2271",0.5,"G3",0.072337289976797,"bayes.est","uninformative",3,5
"2272",0.5,"G4",0.0996570763117721,"bayes.est","uninformative",3,5
"2273",0.25,"G1",0.219974237897313,"bayes.est","uninformative",3,5
"2274",0.25,"G2",0.136478657695543,"bayes.est","uninformative",3,5
"2275",0.25,"G3",0.137083996066756,"bayes.est","uninformative",3,5
"2276",0.25,"G4",0.164433081580894,"bayes.est","uninformative",3,5
"2277",0.05,"G1",0.468290401021122,"bayes.est","uninformative",3,5
"2278",0.05,"G2",0.281350023558353,"bayes.est","uninformative",3,5
"2279",0.05,"G3",0.284391486067615,"bayes.est","uninformative",3,5
"2280",0.05,"G4",0.311584096987546,"bayes.est","uninformative",3,5
"2281",0.95,"G1",0.010768504467178,"bayes.est","uninformative",3,6
"2282",0.95,"G2",0.0157490465610153,"bayes.est","uninformative",3,6
"2283",0.95,"G3",0.0128785178927182,"bayes.est","uninformative",3,6
"2284",0.95,"G4",0.0403499645791207,"bayes.est","uninformative",3,6
"2285",0.75,"G1",0.0487589506842736,"bayes.est","uninformative",3,6
"2286",0.75,"G2",0.0369889293627197,"bayes.est","uninformative",3,6
"2287",0.75,"G3",0.0354209601856295,"bayes.est","uninformative",3,6
"2288",0.75,"G4",0.0625592463781052,"bayes.est","uninformative",3,6
"2289",0.5,"G1",0.113599069858974,"bayes.est","uninformative",3,6
"2290",0.5,"G2",0.0739354403709145,"bayes.est","uninformative",3,6
"2291",0.5,"G3",0.0744943266596355,"bayes.est","uninformative",3,6
"2292",0.5,"G4",0.100692267527906,"bayes.est","uninformative",3,6
"2293",0.25,"G1",0.225313057691007,"bayes.est","uninformative",3,6
"2294",0.25,"G2",0.136782256726787,"bayes.est","uninformative",3,6
"2295",0.25,"G3",0.140866944819239,"bayes.est","uninformative",3,6
"2296",0.25,"G4",0.166097439762392,"bayes.est","uninformative",3,6
"2297",0.05,"G1",0.483600544502144,"bayes.est","uninformative",3,6
"2298",0.05,"G2",0.284618171112248,"bayes.est","uninformative",3,6
"2299",0.05,"G3",0.297064191932002,"bayes.est","uninformative",3,6
"2300",0.05,"G4",0.315217583753692,"bayes.est","uninformative",3,6
"2301",0.95,"G1",0.0107743713814071,"bayes.est","uninformative",3,7
"2302",0.95,"G2",0.0154472549550332,"bayes.est","uninformative",3,7
"2303",0.95,"G3",0.0125332448931519,"bayes.est","uninformative",3,7
"2304",0.95,"G4",0.0399391448988051,"bayes.est","uninformative",3,7
"2305",0.75,"G1",0.0494987242893029,"bayes.est","uninformative",3,7
"2306",0.75,"G2",0.0372711572148013,"bayes.est","uninformative",3,7
"2307",0.75,"G3",0.0357339368060324,"bayes.est","uninformative",3,7
"2308",0.75,"G4",0.0623495617287464,"bayes.est","uninformative",3,7
"2309",0.5,"G1",0.115254450909145,"bayes.est","uninformative",3,7
"2310",0.5,"G2",0.0744861155993075,"bayes.est","uninformative",3,7
"2311",0.5,"G3",0.0750733095115861,"bayes.est","uninformative",3,7
"2312",0.5,"G4",0.100101198827447,"bayes.est","uninformative",3,7
"2313",0.25,"G1",0.231635498238089,"bayes.est","uninformative",3,7
"2314",0.25,"G2",0.138887447944999,"bayes.est","uninformative",3,7
"2315",0.25,"G3",0.144592996230497,"bayes.est","uninformative",3,7
"2316",0.25,"G4",0.166100465044537,"bayes.est","uninformative",3,7
"2317",0.05,"G1",0.495904192476634,"bayes.est","uninformative",3,7
"2318",0.05,"G2",0.286077872380273,"bayes.est","uninformative",3,7
"2319",0.05,"G3",0.303802562453117,"bayes.est","uninformative",3,7
"2320",0.05,"G4",0.318941512087111,"bayes.est","uninformative",3,7
"2321",0.95,"G1",0.0107210025945293,"bayes.est","uninformative",3,8
"2322",0.95,"G2",0.0152808194753127,"bayes.est","uninformative",3,8
"2323",0.95,"G3",0.0118903514135484,"bayes.est","uninformative",3,8
"2324",0.95,"G4",0.0389216767371458,"bayes.est","uninformative",3,8
"2325",0.75,"G1",0.050926368888316,"bayes.est","uninformative",3,8
"2326",0.75,"G2",0.0371152577986381,"bayes.est","uninformative",3,8
"2327",0.75,"G3",0.0363543285489379,"bayes.est","uninformative",3,8
"2328",0.75,"G4",0.0618511694523841,"bayes.est","uninformative",3,8
"2329",0.5,"G1",0.120005921324964,"bayes.est","uninformative",3,8
"2330",0.5,"G2",0.0749665207351972,"bayes.est","uninformative",3,8
"2331",0.5,"G3",0.0777602528506854,"bayes.est","uninformative",3,8
"2332",0.5,"G4",0.101075084105399,"bayes.est","uninformative",3,8
"2333",0.25,"G1",0.238336680003726,"bayes.est","uninformative",3,8
"2334",0.25,"G2",0.139758304308354,"bayes.est","uninformative",3,8
"2335",0.25,"G3",0.149724751710556,"bayes.est","uninformative",3,8
"2336",0.25,"G4",0.167795407556513,"bayes.est","uninformative",3,8
"2337",0.05,"G1",0.515062802870721,"bayes.est","uninformative",3,8
"2338",0.05,"G2",0.290537676337119,"bayes.est","uninformative",3,8
"2339",0.05,"G3",0.316516664376111,"bayes.est","uninformative",3,8
"2340",0.05,"G4",0.322374082147521,"bayes.est","uninformative",3,8
"2341",0.95,"G1",0.0108132875267631,"bayes.est","uninformative",3,9
"2342",0.95,"G2",0.0159401843764971,"bayes.est","uninformative",3,9
"2343",0.95,"G3",0.0134586329590691,"bayes.est","uninformative",3,9
"2344",0.95,"G4",0.0413120073504268,"bayes.est","uninformative",3,9
"2345",0.75,"G1",0.0480514054666019,"bayes.est","uninformative",3,9
"2346",0.75,"G2",0.0371276965837076,"bayes.est","uninformative",3,9
"2347",0.75,"G3",0.0354193776224093,"bayes.est","uninformative",3,9
"2348",0.75,"G4",0.0629479125346679,"bayes.est","uninformative",3,9
"2349",0.5,"G1",0.111338982578962,"bayes.est","uninformative",3,9
"2350",0.5,"G2",0.073594379634254,"bayes.est","uninformative",3,9
"2351",0.5,"G3",0.0726096939522329,"bayes.est","uninformative",3,9
"2352",0.5,"G4",0.100395978084546,"bayes.est","uninformative",3,9
"2353",0.25,"G1",0.220765828111611,"bayes.est","uninformative",3,9
"2354",0.25,"G2",0.136379635722804,"bayes.est","uninformative",3,9
"2355",0.25,"G3",0.137177729512509,"bayes.est","uninformative",3,9
"2356",0.25,"G4",0.164120060452482,"bayes.est","uninformative",3,9
"2357",0.05,"G1",0.472729874393686,"bayes.est","uninformative",3,9
"2358",0.05,"G2",0.281621691682151,"bayes.est","uninformative",3,9
"2359",0.05,"G3",0.286749836774296,"bayes.est","uninformative",3,9
"2360",0.05,"G4",0.311656470100376,"bayes.est","uninformative",3,9
"2361",0.95,"G1",0.0106837656804791,"bayes.est","uninformative",3,10
"2362",0.95,"G2",0.0151540485592062,"bayes.est","uninformative",3,10
"2363",0.95,"G3",0.0118876918402161,"bayes.est","uninformative",3,10
"2364",0.95,"G4",0.0389334024658689,"bayes.est","uninformative",3,10
"2365",0.75,"G1",0.0508275846257432,"bayes.est","uninformative",3,10
"2366",0.75,"G2",0.0371065511137149,"bayes.est","uninformative",3,10
"2367",0.75,"G3",0.0363180349085029,"bayes.est","uninformative",3,10
"2368",0.75,"G4",0.0618405526653489,"bayes.est","uninformative",3,10
"2369",0.5,"G1",0.120065016648318,"bayes.est","uninformative",3,10
"2370",0.5,"G2",0.0749396633356747,"bayes.est","uninformative",3,10
"2371",0.5,"G3",0.0777452285013317,"bayes.est","uninformative",3,10
"2372",0.5,"G4",0.100996662493231,"bayes.est","uninformative",3,10
"2373",0.25,"G1",0.239149917440097,"bayes.est","uninformative",3,10
"2374",0.25,"G2",0.139629534744691,"bayes.est","uninformative",3,10
"2375",0.25,"G3",0.149886114164904,"bayes.est","uninformative",3,10
"2376",0.25,"G4",0.167724617985807,"bayes.est","uninformative",3,10
"2377",0.05,"G1",0.50872198313897,"bayes.est","uninformative",3,10
"2378",0.05,"G2",0.29087114338348,"bayes.est","uninformative",3,10
"2379",0.05,"G3",0.317256133485253,"bayes.est","uninformative",3,10
"2380",0.05,"G4",0.321749840337983,"bayes.est","uninformative",3,10
"2381",0.95,"G1",0.0106494777478514,"bayes.est","uninformative",4,1
"2382",0.95,"G2",0.0155922213839753,"bayes.est","uninformative",4,1
"2383",0.95,"G3",0.0126781522862846,"bayes.est","uninformative",4,1
"2384",0.95,"G4",0.0405420498234082,"bayes.est","uninformative",4,1
"2385",0.75,"G1",0.0488972404262385,"bayes.est","uninformative",4,1
"2386",0.75,"G2",0.0371783888833221,"bayes.est","uninformative",4,1
"2387",0.75,"G3",0.0357554730244848,"bayes.est","uninformative",4,1
"2388",0.75,"G4",0.0623488919521767,"bayes.est","uninformative",4,1
"2389",0.5,"G1",0.115547740994499,"bayes.est","uninformative",4,1
"2390",0.5,"G2",0.0739978976789057,"bayes.est","uninformative",4,1
"2391",0.5,"G3",0.0752592748005425,"bayes.est","uninformative",4,1
"2392",0.5,"G4",0.100430001772153,"bayes.est","uninformative",4,1
"2393",0.25,"G1",0.228157363539547,"bayes.est","uninformative",4,1
"2394",0.25,"G2",0.137487806840394,"bayes.est","uninformative",4,1
"2395",0.25,"G3",0.142600108813454,"bayes.est","uninformative",4,1
"2396",0.25,"G4",0.165793243395882,"bayes.est","uninformative",4,1
"2397",0.05,"G1",0.496785458264157,"bayes.est","uninformative",4,1
"2398",0.05,"G2",0.285082742647606,"bayes.est","uninformative",4,1
"2399",0.05,"G3",0.300424333707176,"bayes.est","uninformative",4,1
"2400",0.05,"G4",0.315987105793925,"bayes.est","uninformative",4,1
"2401",0.95,"G1",0.010717111124156,"bayes.est","uninformative",4,2
"2402",0.95,"G2",0.015638887766315,"bayes.est","uninformative",4,2
"2403",0.95,"G3",0.0127664809350478,"bayes.est","uninformative",4,2
"2404",0.95,"G4",0.0403045526123388,"bayes.est","uninformative",4,2
"2405",0.75,"G1",0.0488409258975948,"bayes.est","uninformative",4,2
"2406",0.75,"G2",0.0371679611849514,"bayes.est","uninformative",4,2
"2407",0.75,"G3",0.0357118384436624,"bayes.est","uninformative",4,2
"2408",0.75,"G4",0.0625258428117548,"bayes.est","uninformative",4,2
"2409",0.5,"G1",0.115346452788649,"bayes.est","uninformative",4,2
"2410",0.5,"G2",0.0738178529347993,"bayes.est","uninformative",4,2
"2411",0.5,"G3",0.0749436638219248,"bayes.est","uninformative",4,2
"2412",0.5,"G4",0.100758691813399,"bayes.est","uninformative",4,2
"2413",0.25,"G1",0.227509890659058,"bayes.est","uninformative",4,2
"2414",0.25,"G2",0.138179950028889,"bayes.est","uninformative",4,2
"2415",0.25,"G3",0.142911194615035,"bayes.est","uninformative",4,2
"2416",0.25,"G4",0.166026845064948,"bayes.est","uninformative",4,2
"2417",0.05,"G1",0.494206956768215,"bayes.est","uninformative",4,2
"2418",0.05,"G2",0.28580444599185,"bayes.est","uninformative",4,2
"2419",0.05,"G3",0.299976331863898,"bayes.est","uninformative",4,2
"2420",0.05,"G4",0.315463925449898,"bayes.est","uninformative",4,2
"2421",0.95,"G1",0.0107496374953527,"bayes.est","uninformative",4,3
"2422",0.95,"G2",0.0157321275175733,"bayes.est","uninformative",4,3
"2423",0.95,"G3",0.0129508451037544,"bayes.est","uninformative",4,3
"2424",0.95,"G4",0.0406028857940103,"bayes.est","uninformative",4,3
"2425",0.75,"G1",0.0484191765420054,"bayes.est","uninformative",4,3
"2426",0.75,"G2",0.0372989663481191,"bayes.est","uninformative",4,3
"2427",0.75,"G3",0.0355806277716353,"bayes.est","uninformative",4,3
"2428",0.75,"G4",0.0628583184832225,"bayes.est","uninformative",4,3
"2429",0.5,"G1",0.115022791042295,"bayes.est","uninformative",4,3
"2430",0.5,"G2",0.0739661584746855,"bayes.est","uninformative",4,3
"2431",0.5,"G3",0.0738732866096188,"bayes.est","uninformative",4,3
"2432",0.5,"G4",0.0999993796382125,"bayes.est","uninformative",4,3
"2433",0.25,"G1",0.229062290765506,"bayes.est","uninformative",4,3
"2434",0.25,"G2",0.136772876614912,"bayes.est","uninformative",4,3
"2435",0.25,"G3",0.141023419815348,"bayes.est","uninformative",4,3
"2436",0.25,"G4",0.164211140037247,"bayes.est","uninformative",4,3
"2437",0.05,"G1",0.485647188574605,"bayes.est","uninformative",4,3
"2438",0.05,"G2",0.284476583452035,"bayes.est","uninformative",4,3
"2439",0.05,"G3",0.296562941352669,"bayes.est","uninformative",4,3
"2440",0.05,"G4",0.314602498103576,"bayes.est","uninformative",4,3
"2441",0.95,"G1",0.0106846852845243,"bayes.est","uninformative",4,4
"2442",0.95,"G2",0.0159440955264594,"bayes.est","uninformative",4,4
"2443",0.95,"G3",0.0135749116493027,"bayes.est","uninformative",4,4
"2444",0.95,"G4",0.0413919789873652,"bayes.est","uninformative",4,4
"2445",0.75,"G1",0.0479052886112059,"bayes.est","uninformative",4,4
"2446",0.75,"G2",0.0370605753789774,"bayes.est","uninformative",4,4
"2447",0.75,"G3",0.0352010946842124,"bayes.est","uninformative",4,4
"2448",0.75,"G4",0.0630492031251568,"bayes.est","uninformative",4,4
"2449",0.5,"G1",0.111667078242302,"bayes.est","uninformative",4,4
"2450",0.5,"G2",0.0735859476389253,"bayes.est","uninformative",4,4
"2451",0.5,"G3",0.0727129460750059,"bayes.est","uninformative",4,4
"2452",0.5,"G4",0.0996950685672233,"bayes.est","uninformative",4,4
"2453",0.25,"G1",0.222075759414612,"bayes.est","uninformative",4,4
"2454",0.25,"G2",0.136394942172648,"bayes.est","uninformative",4,4
"2455",0.25,"G3",0.137130192802433,"bayes.est","uninformative",4,4
"2456",0.25,"G4",0.164245247076622,"bayes.est","uninformative",4,4
"2457",0.05,"G1",0.477663077158458,"bayes.est","uninformative",4,4
"2458",0.05,"G2",0.281656878693447,"bayes.est","uninformative",4,4
"2459",0.05,"G3",0.286600746182954,"bayes.est","uninformative",4,4
"2460",0.05,"G4",0.310910665780765,"bayes.est","uninformative",4,4
"2461",0.95,"G1",0.0106565104111878,"bayes.est","uninformative",4,5
"2462",0.95,"G2",0.0156428712173921,"bayes.est","uninformative",4,5
"2463",0.95,"G3",0.0125724231679397,"bayes.est","uninformative",4,5
"2464",0.95,"G4",0.0404266918698526,"bayes.est","uninformative",4,5
"2465",0.75,"G1",0.0489323903114439,"bayes.est","uninformative",4,5
"2466",0.75,"G2",0.0372394718272192,"bayes.est","uninformative",4,5
"2467",0.75,"G3",0.0355921916445731,"bayes.est","uninformative",4,5
"2468",0.75,"G4",0.0622999718929542,"bayes.est","uninformative",4,5
"2469",0.5,"G1",0.115889345839261,"bayes.est","uninformative",4,5
"2470",0.5,"G2",0.0740967600924989,"bayes.est","uninformative",4,5
"2471",0.5,"G3",0.0752834588755483,"bayes.est","uninformative",4,5
"2472",0.5,"G4",0.100654280569179,"bayes.est","uninformative",4,5
"2473",0.25,"G1",0.229297918281698,"bayes.est","uninformative",4,5
"2474",0.25,"G2",0.13746709838318,"bayes.est","uninformative",4,5
"2475",0.25,"G3",0.143052957638935,"bayes.est","uninformative",4,5
"2476",0.25,"G4",0.16648331410389,"bayes.est","uninformative",4,5
"2477",0.05,"G1",0.490457530724972,"bayes.est","uninformative",4,5
"2478",0.05,"G2",0.284888028868729,"bayes.est","uninformative",4,5
"2479",0.05,"G3",0.3026061998569,"bayes.est","uninformative",4,5
"2480",0.05,"G4",0.317873500934472,"bayes.est","uninformative",4,5
"2481",0.95,"G1",0.0108164812960233,"bayes.est","uninformative",4,6
"2482",0.95,"G2",0.0156847591074945,"bayes.est","uninformative",4,6
"2483",0.95,"G3",0.0127699156391121,"bayes.est","uninformative",4,6
"2484",0.95,"G4",0.0403538233361366,"bayes.est","uninformative",4,6
"2485",0.75,"G1",0.0492534203450626,"bayes.est","uninformative",4,6
"2486",0.75,"G2",0.0373239474009906,"bayes.est","uninformative",4,6
"2487",0.75,"G3",0.0357645064099936,"bayes.est","uninformative",4,6
"2488",0.75,"G4",0.0625859521100122,"bayes.est","uninformative",4,6
"2489",0.5,"G1",0.116072202575879,"bayes.est","uninformative",4,6
"2490",0.5,"G2",0.0741739636460852,"bayes.est","uninformative",4,6
"2491",0.5,"G3",0.0749220206709718,"bayes.est","uninformative",4,6
"2492",0.5,"G4",0.100732526010029,"bayes.est","uninformative",4,6
"2493",0.25,"G1",0.228279603140569,"bayes.est","uninformative",4,6
"2494",0.25,"G2",0.137433327660451,"bayes.est","uninformative",4,6
"2495",0.25,"G3",0.142748427830094,"bayes.est","uninformative",4,6
"2496",0.25,"G4",0.166146863526903,"bayes.est","uninformative",4,6
"2497",0.05,"G1",0.495802448933058,"bayes.est","uninformative",4,6
"2498",0.05,"G2",0.284239159717567,"bayes.est","uninformative",4,6
"2499",0.05,"G3",0.299494112790252,"bayes.est","uninformative",4,6
"2500",0.05,"G4",0.315772150625551,"bayes.est","uninformative",4,6
"2501",0.95,"G1",0.0108049984297554,"bayes.est","uninformative",4,7
"2502",0.95,"G2",0.0157585666890386,"bayes.est","uninformative",4,7
"2503",0.95,"G3",0.0129659980691542,"bayes.est","uninformative",4,7
"2504",0.95,"G4",0.0406110029465124,"bayes.est","uninformative",4,7
"2505",0.75,"G1",0.0487243423759436,"bayes.est","uninformative",4,7
"2506",0.75,"G2",0.0370979403810539,"bayes.est","uninformative",4,7
"2507",0.75,"G3",0.0355140872939138,"bayes.est","uninformative",4,7
"2508",0.75,"G4",0.0628297615859596,"bayes.est","uninformative",4,7
"2509",0.5,"G1",0.114247972757586,"bayes.est","uninformative",4,7
"2510",0.5,"G2",0.0743022376158208,"bayes.est","uninformative",4,7
"2511",0.5,"G3",0.0739125628398968,"bayes.est","uninformative",4,7
"2512",0.5,"G4",0.0999378206258139,"bayes.est","uninformative",4,7
"2513",0.25,"G1",0.227594565602477,"bayes.est","uninformative",4,7
"2514",0.25,"G2",0.137679680054935,"bayes.est","uninformative",4,7
"2515",0.25,"G3",0.141537197300108,"bayes.est","uninformative",4,7
"2516",0.25,"G4",0.164272766801775,"bayes.est","uninformative",4,7
"2517",0.05,"G1",0.490529928154997,"bayes.est","uninformative",4,7
"2518",0.05,"G2",0.284383794745875,"bayes.est","uninformative",4,7
"2519",0.05,"G3",0.296974466402291,"bayes.est","uninformative",4,7
"2520",0.05,"G4",0.314260276616001,"bayes.est","uninformative",4,7
"2521",0.95,"G1",0.0107483968311333,"bayes.est","uninformative",4,8
"2522",0.95,"G2",0.0155761696412529,"bayes.est","uninformative",4,8
"2523",0.95,"G3",0.0125748546880234,"bayes.est","uninformative",4,8
"2524",0.95,"G4",0.0404277133233716,"bayes.est","uninformative",4,8
"2525",0.75,"G1",0.0499967338666416,"bayes.est","uninformative",4,8
"2526",0.75,"G2",0.0371570322452355,"bayes.est","uninformative",4,8
"2527",0.75,"G3",0.0358543645189206,"bayes.est","uninformative",4,8
"2528",0.75,"G4",0.0622700089319154,"bayes.est","uninformative",4,8
"2529",0.5,"G1",0.11704585766442,"bayes.est","uninformative",4,8
"2530",0.5,"G2",0.0741703079610556,"bayes.est","uninformative",4,8
"2531",0.5,"G3",0.0753721504354987,"bayes.est","uninformative",4,8
"2532",0.5,"G4",0.100512781473028,"bayes.est","uninformative",4,8
"2533",0.25,"G1",0.23230816184333,"bayes.est","uninformative",4,8
"2534",0.25,"G2",0.137868652972994,"bayes.est","uninformative",4,8
"2535",0.25,"G3",0.143757270718296,"bayes.est","uninformative",4,8
"2536",0.25,"G4",0.166297995095486,"bayes.est","uninformative",4,8
"2537",0.05,"G1",0.50028755673441,"bayes.est","uninformative",4,8
"2538",0.05,"G2",0.286037323876055,"bayes.est","uninformative",4,8
"2539",0.05,"G3",0.303030345547381,"bayes.est","uninformative",4,8
"2540",0.05,"G4",0.317127658665062,"bayes.est","uninformative",4,8
"2541",0.95,"G1",0.0107916752977735,"bayes.est","uninformative",4,9
"2542",0.95,"G2",0.0158405407769914,"bayes.est","uninformative",4,9
"2543",0.95,"G3",0.0131770319684446,"bayes.est","uninformative",4,9
"2544",0.95,"G4",0.0409214345104643,"bayes.est","uninformative",4,9
"2545",0.75,"G1",0.0486882750002561,"bayes.est","uninformative",4,9
"2546",0.75,"G2",0.0371093314860904,"bayes.est","uninformative",4,9
