"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"3597",0.05,"G1",37.601,"bayes.est","uninformative",10,1
"3598",0.05,"G2",40.501,"bayes.est","uninformative",10,1
"3599",0.05,"G3",42.301,"bayes.est","uninformative",10,1
"3600",0.05,"G4",28.201,"bayes.est","uninformative",10,1
"3601",0.95,"G1",14.001,"bayes.est","uninformative",10,2
"3602",0.95,"G2",8.801,"bayes.est","uninformative",10,2
"3603",0.95,"G3",9.801,"bayes.est","uninformative",10,2
"3604",0.95,"G4",6.301,"bayes.est","uninformative",10,2
"3605",0.75,"G1",23.401,"bayes.est","uninformative",10,2
"3606",0.75,"G2",18.301,"bayes.est","uninformative",10,2
"3607",0.75,"G3",20.201,"bayes.est","uninformative",10,2
"3608",0.75,"G4",10.901,"bayes.est","uninformative",10,2
"3609",0.5,"G1",28.701,"bayes.est","uninformative",10,2
"3610",0.5,"G2",25.801,"bayes.est","uninformative",10,2
"3611",0.5,"G3",27.901,"bayes.est","uninformative",10,2
"3612",0.5,"G4",15.901,"bayes.est","uninformative",10,2
"3613",0.25,"G1",32.901,"bayes.est","uninformative",10,2
"3614",0.25,"G2",32.601,"bayes.est","uninformative",10,2
"3615",0.25,"G3",34.601,"bayes.est","uninformative",10,2
"3616",0.25,"G4",21.301,"bayes.est","uninformative",10,2
"3617",0.05,"G1",37.701,"bayes.est","uninformative",10,2
"3618",0.05,"G2",40.601,"bayes.est","uninformative",10,2
"3619",0.05,"G3",42.301,"bayes.est","uninformative",10,2
"3620",0.05,"G4",28.201,"bayes.est","uninformative",10,2
"3621",0.95,"G1",14.101,"bayes.est","uninformative",10,3
"3622",0.95,"G2",8.801,"bayes.est","uninformative",10,3
"3623",0.95,"G3",9.801,"bayes.est","uninformative",10,3
"3624",0.95,"G4",6.301,"bayes.est","uninformative",10,3
"3625",0.75,"G1",23.501,"bayes.est","uninformative",10,3
"3626",0.75,"G2",18.301,"bayes.est","uninformative",10,3
"3627",0.75,"G3",20.301,"bayes.est","uninformative",10,3
"3628",0.75,"G4",10.901,"bayes.est","uninformative",10,3
"3629",0.5,"G1",28.701,"bayes.est","uninformative",10,3
"3630",0.5,"G2",25.801,"bayes.est","uninformative",10,3
"3631",0.5,"G3",28.001,"bayes.est","uninformative",10,3
"3632",0.5,"G4",16.001,"bayes.est","uninformative",10,3
"3633",0.25,"G1",32.901,"bayes.est","uninformative",10,3
"3634",0.25,"G2",32.601,"bayes.est","uninformative",10,3
"3635",0.25,"G3",34.601,"bayes.est","uninformative",10,3
"3636",0.25,"G4",21.301,"bayes.est","uninformative",10,3
"3637",0.05,"G1",37.601,"bayes.est","uninformative",10,3
"3638",0.05,"G2",40.601,"bayes.est","uninformative",10,3
"3639",0.05,"G3",42.301,"bayes.est","uninformative",10,3
"3640",0.05,"G4",28.201,"bayes.est","uninformative",10,3
"3641",0.95,"G1",14.101,"bayes.est","uninformative",10,4
"3642",0.95,"G2",8.801,"bayes.est","uninformative",10,4
"3643",0.95,"G3",9.901,"bayes.est","uninformative",10,4
"3644",0.95,"G4",6.301,"bayes.est","uninformative",10,4
"3645",0.75,"G1",23.501,"bayes.est","uninformative",10,4
"3646",0.75,"G2",18.301,"bayes.est","uninformative",10,4
"3647",0.75,"G3",20.301,"bayes.est","uninformative",10,4
"3648",0.75,"G4",10.901,"bayes.est","uninformative",10,4
"3649",0.5,"G1",28.701,"bayes.est","uninformative",10,4
"3650",0.5,"G2",25.901,"bayes.est","uninformative",10,4
"3651",0.5,"G3",28.001,"bayes.est","uninformative",10,4
"3652",0.5,"G4",16.001,"bayes.est","uninformative",10,4
"3653",0.25,"G1",32.901,"bayes.est","uninformative",10,4
"3654",0.25,"G2",32.601,"bayes.est","uninformative",10,4
"3655",0.25,"G3",34.601,"bayes.est","uninformative",10,4
"3656",0.25,"G4",21.301,"bayes.est","uninformative",10,4
"3657",0.05,"G1",37.601,"bayes.est","uninformative",10,4
"3658",0.05,"G2",40.601,"bayes.est","uninformative",10,4
"3659",0.05,"G3",42.301,"bayes.est","uninformative",10,4
"3660",0.05,"G4",28.201,"bayes.est","uninformative",10,4
"3661",0.95,"G1",14.101,"bayes.est","uninformative",10,5
"3662",0.95,"G2",8.801,"bayes.est","uninformative",10,5
"3663",0.95,"G3",9.801,"bayes.est","uninformative",10,5
"3664",0.95,"G4",6.301,"bayes.est","uninformative",10,5
"3665",0.75,"G1",23.501,"bayes.est","uninformative",10,5
"3666",0.75,"G2",18.301,"bayes.est","uninformative",10,5
"3667",0.75,"G3",20.201,"bayes.est","uninformative",10,5
"3668",0.75,"G4",10.901,"bayes.est","uninformative",10,5
"3669",0.5,"G1",28.701,"bayes.est","uninformative",10,5
"3670",0.5,"G2",25.801,"bayes.est","uninformative",10,5
"3671",0.5,"G3",28.001,"bayes.est","uninformative",10,5
"3672",0.5,"G4",16.001,"bayes.est","uninformative",10,5
"3673",0.25,"G1",32.901,"bayes.est","uninformative",10,5
"3674",0.25,"G2",32.601,"bayes.est","uninformative",10,5
"3675",0.25,"G3",34.601,"bayes.est","uninformative",10,5
"3676",0.25,"G4",21.301,"bayes.est","uninformative",10,5
"3677",0.05,"G1",37.701,"bayes.est","uninformative",10,5
"3678",0.05,"G2",40.601,"bayes.est","uninformative",10,5
"3679",0.05,"G3",42.301,"bayes.est","uninformative",10,5
"3680",0.05,"G4",28.201,"bayes.est","uninformative",10,5
"3681",0.95,"G1",14.101,"bayes.est","uninformative",10,6
"3682",0.95,"G2",8.801,"bayes.est","uninformative",10,6
"3683",0.95,"G3",9.801,"bayes.est","uninformative",10,6
"3684",0.95,"G4",6.301,"bayes.est","uninformative",10,6
"3685",0.75,"G1",23.501,"bayes.est","uninformative",10,6
"3686",0.75,"G2",18.301,"bayes.est","uninformative",10,6
"3687",0.75,"G3",20.301,"bayes.est","uninformative",10,6
"3688",0.75,"G4",10.901,"bayes.est","uninformative",10,6
"3689",0.5,"G1",28.701,"bayes.est","uninformative",10,6
"3690",0.5,"G2",25.801,"bayes.est","uninformative",10,6
"3691",0.5,"G3",28.001,"bayes.est","uninformative",10,6
"3692",0.5,"G4",16.001,"bayes.est","uninformative",10,6
"3693",0.25,"G1",32.901,"bayes.est","uninformative",10,6
"3694",0.25,"G2",32.601,"bayes.est","uninformative",10,6
"3695",0.25,"G3",34.601,"bayes.est","uninformative",10,6
"3696",0.25,"G4",21.301,"bayes.est","uninformative",10,6
"3697",0.05,"G1",37.601,"bayes.est","uninformative",10,6
"3698",0.05,"G2",40.601,"bayes.est","uninformative",10,6
"3699",0.05,"G3",42.301,"bayes.est","uninformative",10,6
"3700",0.05,"G4",28.201,"bayes.est","uninformative",10,6
"3701",0.95,"G1",14.101,"bayes.est","uninformative",10,7
"3702",0.95,"G2",8.801,"bayes.est","uninformative",10,7
"3703",0.95,"G3",9.801,"bayes.est","uninformative",10,7
"3704",0.95,"G4",6.301,"bayes.est","uninformative",10,7
"3705",0.75,"G1",23.501,"bayes.est","uninformative",10,7
"3706",0.75,"G2",18.301,"bayes.est","uninformative",10,7
"3707",0.75,"G3",20.301,"bayes.est","uninformative",10,7
"3708",0.75,"G4",10.901,"bayes.est","uninformative",10,7
"3709",0.5,"G1",28.701,"bayes.est","uninformative",10,7
"3710",0.5,"G2",25.901,"bayes.est","uninformative",10,7
"3711",0.5,"G3",28.001,"bayes.est","uninformative",10,7
"3712",0.5,"G4",15.901,"bayes.est","uninformative",10,7
"3713",0.25,"G1",32.901,"bayes.est","uninformative",10,7
"3714",0.25,"G2",32.601,"bayes.est","uninformative",10,7
"3715",0.25,"G3",34.601,"bayes.est","uninformative",10,7
"3716",0.25,"G4",21.301,"bayes.est","uninformative",10,7
"3717",0.05,"G1",37.701,"bayes.est","uninformative",10,7
"3718",0.05,"G2",40.601,"bayes.est","uninformative",10,7
"3719",0.05,"G3",42.301,"bayes.est","uninformative",10,7
"3720",0.05,"G4",28.201,"bayes.est","uninformative",10,7
"3721",0.95,"G1",14.101,"bayes.est","uninformative",10,8
"3722",0.95,"G2",8.801,"bayes.est","uninformative",10,8
"3723",0.95,"G3",9.801,"bayes.est","uninformative",10,8
"3724",0.95,"G4",6.301,"bayes.est","uninformative",10,8
"3725",0.75,"G1",23.501,"bayes.est","uninformative",10,8
"3726",0.75,"G2",18.301,"bayes.est","uninformative",10,8
"3727",0.75,"G3",20.301,"bayes.est","uninformative",10,8
"3728",0.75,"G4",10.901,"bayes.est","uninformative",10,8
"3729",0.5,"G1",28.701,"bayes.est","uninformative",10,8
"3730",0.5,"G2",25.901,"bayes.est","uninformative",10,8
"3731",0.5,"G3",28.001,"bayes.est","uninformative",10,8
"3732",0.5,"G4",16.001,"bayes.est","uninformative",10,8
"3733",0.25,"G1",32.901,"bayes.est","uninformative",10,8
"3734",0.25,"G2",32.601,"bayes.est","uninformative",10,8
"3735",0.25,"G3",34.601,"bayes.est","uninformative",10,8
"3736",0.25,"G4",21.301,"bayes.est","uninformative",10,8
"3737",0.05,"G1",37.601,"bayes.est","uninformative",10,8
"3738",0.05,"G2",40.601,"bayes.est","uninformative",10,8
"3739",0.05,"G3",42.301,"bayes.est","uninformative",10,8
"3740",0.05,"G4",28.201,"bayes.est","uninformative",10,8
"3741",0.95,"G1",14.101,"bayes.est","uninformative",10,9
"3742",0.95,"G2",8.801,"bayes.est","uninformative",10,9
"3743",0.95,"G3",9.801,"bayes.est","uninformative",10,9
"3744",0.95,"G4",6.301,"bayes.est","uninformative",10,9
"3745",0.75,"G1",23.501,"bayes.est","uninformative",10,9
"3746",0.75,"G2",18.301,"bayes.est","uninformative",10,9
"3747",0.75,"G3",20.301,"bayes.est","uninformative",10,9
"3748",0.75,"G4",10.901,"bayes.est","uninformative",10,9
"3749",0.5,"G1",28.701,"bayes.est","uninformative",10,9
"3750",0.5,"G2",25.801,"bayes.est","uninformative",10,9
"3751",0.5,"G3",28.001,"bayes.est","uninformative",10,9
"3752",0.5,"G4",16.001,"bayes.est","uninformative",10,9
"3753",0.25,"G1",32.901,"bayes.est","uninformative",10,9
"3754",0.25,"G2",32.601,"bayes.est","uninformative",10,9
"3755",0.25,"G3",34.601,"bayes.est","uninformative",10,9
"3756",0.25,"G4",21.301,"bayes.est","uninformative",10,9
"3757",0.05,"G1",37.601,"bayes.est","uninformative",10,9
"3758",0.05,"G2",40.601,"bayes.est","uninformative",10,9
"3759",0.05,"G3",42.301,"bayes.est","uninformative",10,9
"3760",0.05,"G4",28.201,"bayes.est","uninformative",10,9
"3761",0.95,"G1",14.101,"bayes.est","uninformative",10,10
"3762",0.95,"G2",8.801,"bayes.est","uninformative",10,10
"3763",0.95,"G3",9.901,"bayes.est","uninformative",10,10
"3764",0.95,"G4",6.301,"bayes.est","uninformative",10,10
"3765",0.75,"G1",23.501,"bayes.est","uninformative",10,10
"3766",0.75,"G2",18.301,"bayes.est","uninformative",10,10
"3767",0.75,"G3",20.301,"bayes.est","uninformative",10,10
"3768",0.75,"G4",10.901,"bayes.est","uninformative",10,10
"3769",0.5,"G1",28.701,"bayes.est","uninformative",10,10
"3770",0.5,"G2",25.901,"bayes.est","uninformative",10,10
"3771",0.5,"G3",28.001,"bayes.est","uninformative",10,10
"3772",0.5,"G4",16.001,"bayes.est","uninformative",10,10
"3773",0.25,"G1",32.901,"bayes.est","uninformative",10,10
"3774",0.25,"G2",32.601,"bayes.est","uninformative",10,10
"3775",0.25,"G3",34.701,"bayes.est","uninformative",10,10
"3776",0.25,"G4",21.301,"bayes.est","uninformative",10,10
"3777",0.05,"G1",37.701,"bayes.est","uninformative",10,10
"3778",0.05,"G2",40.601,"bayes.est","uninformative",10,10
"3779",0.05,"G3",42.301,"bayes.est","uninformative",10,10
"3780",0.05,"G4",28.201,"bayes.est","uninformative",10,10
"3781",0.95,"G1",-0.26085,"bias","informative",0.1,1
"3782",0.95,"G2",0.13635,"bias","informative",0.1,1
"3783",0.95,"G3",0.07368,"bias","informative",0.1,1
"3784",0.95,"G4",0.46024,"bias","informative",0.1,1
"3785",0.95,"G1",-0.13043,"bias","informative",0.1,1
"3786",0.95,"G2",0.34087,"bias","informative",0.1,1
"3787",0.95,"G3",0.28418,"bias","informative",0.1,1
"3788",0.95,"G4",0.66656,"bias","informative",0.1,1
"3789",0.95,"G1",-0.02174,"bias","informative",0.1,1
"3790",0.95,"G2",0.51131,"bias","informative",0.1,1
"3791",0.95,"G3",0.46311,"bias","informative",0.1,1
"3792",0.95,"G4",0.84114,"bias","informative",0.1,1
"3793",0.95,"G1",-0.03623,"bias","informative",0.1,1
"3794",0.95,"G2",0.48858,"bias","informative",0.1,1
"3795",0.95,"G3",0.44206,"bias","informative",0.1,1
"3796",0.95,"G4",0.82527,"bias","informative",0.1,1
"3797",0.95,"G1",-0.19564,"bias","informative",0.1,1
"3798",0.95,"G2",0.23861,"bias","informative",0.1,1
"3799",0.95,"G3",0.17893,"bias","informative",0.1,1
"3800",0.95,"G4",0.57134,"bias","informative",0.1,1
"3801",0.95,"G1",-0.40577,"bias","informative",0.1,2
"3802",0.95,"G2",-0.07954,"bias","informative",0.1,2
"3803",0.95,"G3",-0.14735,"bias","informative",0.1,2
"3804",0.95,"G4",0.20632,"bias","informative",0.1,2
"3805",0.95,"G1",-0.08695,"bias","informative",0.1,2
"3806",0.95,"G2",0.40904,"bias","informative",0.1,2
"3807",0.95,"G3",0.35786,"bias","informative",0.1,2
"3808",0.95,"G4",0.73004,"bias","informative",0.1,2
"3809",0.95,"G1",-0.13043,"bias","informative",0.1,2
"3810",0.95,"G2",0.34087,"bias","informative",0.1,2
"3811",0.95,"G3",0.28418,"bias","informative",0.1,2
"3812",0.95,"G4",0.66656,"bias","informative",0.1,2
"3813",0.95,"G1",-0.06521,"bias","informative",0.1,2
"3814",0.95,"G2",0.44313,"bias","informative",0.1,2
"3815",0.95,"G3",0.39996,"bias","informative",0.1,2
"3816",0.95,"G4",0.77765,"bias","informative",0.1,2
"3817",0.95,"G1",-0.28983,"bias","informative",0.1,2
"3818",0.95,"G2",0.0909,"bias","informative",0.1,2
"3819",0.95,"G3",0.02105,"bias","informative",0.1,2
"3820",0.95,"G4",0.39676,"bias","informative",0.1,2
"3821",0.95,"G1",0.65213,"bias","informative",0.2,3
"3822",0.95,"G2",1.67026,"bias","informative",0.2,3
"3823",0.95,"G3",1.72613,"bias","informative",0.2,3
"3824",0.95,"G4",1.9362,"bias","informative",0.2,3
"3825",0.95,"G1",0.5217,"bias","informative",0.2,3
"3826",0.95,"G2",1.40893,"bias","informative",0.2,3
"3827",0.95,"G3",1.47353,"bias","informative",0.2,3
"3828",0.95,"G4",1.68227,"bias","informative",0.2,3
"3829",0.95,"G1",0.05072,"bias","informative",0.2,3
"3830",0.95,"G2",0.52267,"bias","informative",0.2,3
"3831",0.95,"G3",0.56836,"bias","informative",0.2,3
"3832",0.95,"G4",0.79352,"bias","informative",0.2,3
"3833",0.95,"G1",0.54344,"bias","informative",0.2,3
"3834",0.95,"G2",1.44302,"bias","informative",0.2,3
"3835",0.95,"G3",1.51563,"bias","informative",0.2,3
"3836",0.95,"G4",1.72988,"bias","informative",0.2,3
"3837",0.95,"G1",0.36229,"bias","informative",0.2,3
"3838",0.95,"G2",1.09079,"bias","informative",0.2,3
"3839",0.95,"G3",1.1683,"bias","informative",0.2,3
"3840",0.95,"G4",1.36486,"bias","informative",0.2,3
"3841",0.95,"G1",-0.05797,"bias","informative",0.2,4
"3842",0.95,"G2",0.35223,"bias","informative",0.2,4
"3843",0.95,"G3",0.36838,"bias","informative",0.2,4
"3844",0.95,"G4",0.61895,"bias","informative",0.2,4
"3845",0.95,"G1",0.51446,"bias","informative",0.2,4
"3846",0.95,"G2",1.39757,"bias","informative",0.2,4
"3847",0.95,"G3",1.463,"bias","informative",0.2,4
"3848",0.95,"G4",1.6664,"bias","informative",0.2,4
"3849",0.95,"G1",0.13767,"bias","informative",0.2,4
"3850",0.95,"G2",0.68174,"bias","informative",0.2,4
"3851",0.95,"G3",0.73676,"bias","informative",0.2,4
"3852",0.95,"G4",0.95223,"bias","informative",0.2,4
"3853",0.95,"G1",0.60141,"bias","informative",0.2,4
"3854",0.95,"G2",1.57937,"bias","informative",0.2,4
"3855",0.95,"G3",1.63141,"bias","informative",0.2,4
"3856",0.95,"G4",1.84098,"bias","informative",0.2,4
"3857",0.95,"G1",0.33331,"bias","informative",0.3,4
"3858",0.95,"G2",0.86354,"bias","informative",0.3,4
"3859",0.95,"G3",1.09462,"bias","informative",0.3,4
"3860",0.95,"G4",1.09506,"bias","informative",0.3,4
"3861",0.95,"G1",0.56518,"bias","informative",0.3,5
"3862",0.95,"G2",1.35212,"bias","informative",0.3,5
"3863",0.95,"G3",1.55773,"bias","informative",0.3,5
"3864",0.95,"G4",1.60292,"bias","informative",0.3,5
"3865",0.95,"G1",0.13043,"bias","informative",0.3,5
"3866",0.95,"G2",0.51131,"bias","informative",0.3,5
"3867",0.95,"G3",0.68414,"bias","informative",0.3,5
"3868",0.95,"G4",0.6983,"bias","informative",0.3,5
"3869",0.95,"G1",0.48547,"bias","informative",0.3,5
"3870",0.95,"G2",1.17032,"bias","informative",0.3,5
"3871",0.95,"G3",1.39985,"bias","informative",0.3,5
"3872",0.95,"G4",1.41247,"bias","informative",0.3,5
"3873",0.95,"G1",0.34056,"bias","informative",0.3,5
"3874",0.95,"G2",0.8749,"bias","informative",0.3,5
"3875",0.95,"G3",1.10515,"bias","informative",0.3,5
"3876",0.95,"G4",1.11093,"bias","informative",0.3,5
"3877",0.95,"G1",0.08695,"bias","informative",0.3,5
"3878",0.95,"G2",0.45449,"bias","informative",0.3,5
"3879",0.95,"G3",0.59994,"bias","informative",0.3,5
"3880",0.95,"G4",0.63482,"bias","informative",0.3,5
"3881",0.95,"G1",0.33331,"bias","informative",0.3,6
"3882",0.95,"G2",0.86354,"bias","informative",0.3,6
"3883",0.95,"G3",1.09462,"bias","informative",0.3,6
"3884",0.95,"G4",1.09506,"bias","informative",0.3,6
"3885",0.95,"G1",0.52895,"bias","informative",0.3,6
"3886",0.95,"G2",1.26122,"bias","informative",0.3,6
"3887",0.95,"G3",1.47353,"bias","informative",0.3,6
"3888",0.95,"G4",1.5077,"bias","informative",0.3,6
"3889",0.95,"G1",0.37678,"bias","informative",0.3,6
"3890",0.95,"G2",0.94307,"bias","informative",0.3,6
"3891",0.95,"G3",1.17882,"bias","informative",0.3,6
"3892",0.95,"G4",1.17442,"bias","informative",0.3,6
"3893",0.95,"G1",0.23187,"bias","informative",0.4,6
"3894",0.95,"G2",0.52267,"bias","informative",0.4,6
"3895",0.95,"G3",0.84202,"bias","informative",0.4,6
"3896",0.95,"G4",0.63482,"bias","informative",0.4,6
"3897",0.95,"G1",0.45649,"bias","informative",0.4,6
"3898",0.95,"G2",0.92035,"bias","informative",0.4,6
"3899",0.95,"G3",1.32618,"bias","informative",0.4,6
"3900",0.95,"G4",1.07919,"bias","informative",0.4,6
"3901",0.95,"G1",0.21013,"bias","informative",0.4,7
"3902",0.95,"G2",0.48858,"bias","informative",0.4,7
"3903",0.95,"G3",0.79992,"bias","informative",0.4,7
"3904",0.95,"G4",0.60308,"bias","informative",0.4,7
"3905",0.95,"G1",0.2681,"bias","informative",0.4,7
"3906",0.95,"G2",0.57948,"bias","informative",0.4,7
"3907",0.95,"G3",0.91569,"bias","informative",0.4,7
"3908",0.95,"G4",0.68243,"bias","informative",0.4,7
"3909",0.95,"G1",0.6159,"bias","informative",0.4,7
"3910",0.95,"G2",1.26122,"bias","informative",0.4,7
"3911",0.95,"G3",1.65246,"bias","informative",0.4,7
"3912",0.95,"G4",1.47596,"bias","informative",0.4,7
"3913",0.95,"G1",0.34056,"bias","informative",0.4,7
"3914",0.95,"G2",0.6931,"bias","informative",0.4,7
"3915",0.95,"G3",1.0841,"bias","informative",0.4,7
"3916",0.95,"G4",0.84114,"bias","informative",0.4,7
"3917",0.95,"G1",0.59416,"bias","informative",0.4,7
"3918",0.95,"G2",1.20441,"bias","informative",0.4,7
"3919",0.95,"G3",1.61036,"bias","informative",0.4,7
"3920",0.95,"G4",1.41247,"bias","informative",0.4,7
"3921",0.95,"G1",-0.31882,"bias","informative",0.4,8
"3922",0.95,"G2",-0.06817,"bias","informative",0.4,8
"3923",0.95,"G3",-0.15788,"bias","informative",0.4,8
"3924",0.95,"G4",0.04761,"bias","informative",0.4,8
"3925",0.95,"G1",0.31157,"bias","informative",0.4,8
"3926",0.95,"G2",0.64765,"bias","informative",0.4,8
"3927",0.95,"G3",1.02095,"bias","informative",0.4,8
"3928",0.95,"G4",0.77765,"bias","informative",0.4,8
"3929",0.95,"G1",0.76806,"bias","informative",0.4,8
"3930",0.95,"G2",1.63618,"bias","informative",0.4,8
"3931",0.95,"G3",1.95769,"bias","informative",0.4,8
"3932",0.95,"G4",1.87272,"bias","informative",0.4,8
"3933",0.95,"G1",0.12318,"bias","informative",0.5,8
"3934",0.95,"G2",0.28406,"bias","informative",0.5,8
"3935",0.95,"G3",0.57889,"bias","informative",0.5,8
"3936",0.95,"G4",0.31741,"bias","informative",0.5,8
"3937",0.95,"G1",-0.02174,"bias","informative",0.5,8
"3938",0.95,"G2",0.14771,"bias","informative",0.5,8
"3939",0.95,"G3",0.27366,"bias","informative",0.5,8
"3940",0.95,"G4",0.19045,"bias","informative",0.5,8
"3941",0.95,"G1",0.83327,"bias","informative",0.5,9
"3942",0.95,"G2",1.62482,"bias","informative",0.5,9
"3943",0.95,"G3",2.10504,"bias","informative",0.5,9
"3944",0.95,"G4",1.84098,"bias","informative",0.5,9
"3945",0.95,"G1",0.39128,"bias","informative",0.5,9
"3946",0.95,"G2",0.61357,"bias","informative",0.5,9
"3947",0.95,"G3",1.15777,"bias","informative",0.5,9
"3948",0.95,"G4",0.66656,"bias","informative",0.5,9
"3949",0.95,"G1",0.31882,"bias","informative",0.5,9
"3950",0.95,"G2",0.51131,"bias","informative",0.5,9
"3951",0.95,"G3",0.99989,"bias","informative",0.5,9
"3952",0.95,"G4",0.55547,"bias","informative",0.5,9
"3953",0.95,"G1",0.08695,"bias","informative",0.5,9
"3954",0.95,"G2",0.24997,"bias","informative",0.5,9
"3955",0.95,"G3",0.50521,"bias","informative",0.5,9
"3956",0.95,"G4",0.28567,"bias","informative",0.5,9
"3957",0.95,"G1",0.42751,"bias","informative",0.5,9
"3958",0.95,"G2",0.68174,"bias","informative",0.5,9
"3959",0.95,"G3",1.24197,"bias","informative",0.5,9
"3960",0.95,"G4",0.74591,"bias","informative",0.5,9
"3961",0.95,"G1",0,"bias","informative",0.5,10
"3962",0.95,"G2",0.15907,"bias","informative",0.5,10
"3963",0.95,"G3",0.31576,"bias","informative",0.5,10
"3964",0.95,"G4",0.20632,"bias","informative",0.5,10
"3965",0.95,"G1",0.55068,"bias","informative",0.5,10
"3966",0.95,"G2",0.89763,"bias","informative",0.5,10
"3967",0.95,"G3",1.5051,"bias","informative",0.5,10
"3968",0.95,"G4",0.99984,"bias","informative",0.5,10
"3969",0.95,"G1",0.24636,"bias","informative",0.5,10
"3970",0.95,"G2",0.42041,"bias","informative",0.5,10
"3971",0.95,"G3",0.84202,"bias","informative",0.5,10
"3972",0.95,"G4",0.46024,"bias","informative",0.5,10
"3973",0.95,"G1",0.55068,"bias","informative",0.6,10
"3974",0.95,"G2",0.72719,"bias","informative",0.6,10
"3975",0.95,"G3",1.49458,"bias","informative",0.6,10
"3976",0.95,"G4",0.73004,"bias","informative",0.6,10
"3977",0.95,"G1",0.39128,"bias","informative",0.6,10
