"","iter","estimate","priorSD","grouping","bayestype","parameter","est.type","priortype","type"
"380","1",0.0621,"9",NA,"prior","b1","coef","uninformative","bayes.est"
"381","10",0.422,"0.1","G1","post","b0","bias","informative","bayes.est"
"382","10",0.8806,"0.1","G1","post","b1","bias","informative","bayes.est"
"383","10",-4.6537,"0.1","G1","post","b0","coef","informative","bayes.est"
"384","10",0.1711,"0.1","G1","post","b1","coef","informative","bayes.est"
"385","10",0.0584,"0.1","G2","post","b0","bias","informative","bayes.est"
"386","10",0.1268,"0.1","G2","post","b1","bias","informative","bayes.est"
"387","10",-4.7332,"0.1","G2","post","b0","coef","informative","bayes.est"
"388","10",0.102,"0.1","G2","post","b1","coef","informative","bayes.est"
"389","10",-0.1912,"0.1","G3","post","b0","bias","informative","bayes.est"
"390","10",-0.3262,"0.1","G3","post","b1","bias","informative","bayes.est"
"391","10",-4.7985,"0.1","G3","post","b0","coef","informative","bayes.est"
"392","10",0.1078,"0.1","G3","post","b1","coef","informative","bayes.est"
"393","10",0.0152,"0.1","G4","post","b0","bias","informative","bayes.est"
"394","10",0.0344,"0.1","G4","post","b1","bias","informative","bayes.est"
"395","10",-4.7548,"0.1","G4","post","b0","coef","informative","bayes.est"
"396","10",0.0958,"0.1","G4","post","b1","coef","informative","bayes.est"
"397","10",-0.0093,"0.1","pi","post","pi","bias","informative","bayes.est"
"398","10",0.7155,"0.1","pi","post","pi","coef","informative","bayes.est"
"399","10",-4.7499,"0.1",NA,"prior","b0","coef","informative","bayes.est"
"400","10",0.2724,"0.1",NA,"prior","b1","coef","informative","bayes.est"
"401","10",1.6221,"0.2","G1","post","b0","bias","informative","bayes.est"
"402","10",2.894,"0.2","G1","post","b1","bias","informative","bayes.est"
"403","10",-8.5815,"0.2","G1","post","b0","coef","informative","bayes.est"
"404","10",0.3543,"0.2","G1","post","b1","coef","informative","bayes.est"
"405","10",0.9321,"0.2","G2","post","b0","bias","informative","bayes.est"
"406","10",1.6661,"0.2","G2","post","b1","bias","informative","bayes.est"
"407","10",-8.6408,"0.2","G2","post","b0","coef","informative","bayes.est"
"408","10",0.2414,"0.2","G2","post","b1","coef","informative","bayes.est"
"409","10",0.5379,"0.2","G3","post","b0","bias","informative","bayes.est"
"410","10",0.7939,"0.2","G3","post","b1","bias","informative","bayes.est"
"411","10",-9.1245,"0.2","G3","post","b0","coef","informative","bayes.est"
"412","10",0.287,"0.2","G3","post","b1","coef","informative","bayes.est"
"413","10",0.9459,"0.2","G4","post","b0","bias","informative","bayes.est"
"414","10",1.5332,"0.2","G4","post","b1","bias","informative","bayes.est"
"415","10",-9.1137,"0.2","G4","post","b0","coef","informative","bayes.est"
"416","10",0.2347,"0.2","G4","post","b1","coef","informative","bayes.est"
"417","10",-0.0148,"0.2","pi","post","pi","bias","informative","bayes.est"
"418","10",0.7114,"0.2","pi","post","pi","coef","informative","bayes.est"
"419","10",-9.3022,"0.2",NA,"prior","b0","coef","informative","bayes.est"
"420","10",0.1424,"0.2",NA,"prior","b1","coef","informative","bayes.est"
"421","10",0.976,"0.3","G1","post","b0","bias","informative","bayes.est"
"422","10",1.8473,"0.3","G1","post","b1","bias","informative","bayes.est"
"423","10",-6.4669,"0.3","G1","post","b0","coef","informative","bayes.est"
"424","10",0.259,"0.3","G1","post","b1","coef","informative","bayes.est"
"425","10",0.5037,"0.3","G2","post","b0","bias","informative","bayes.est"
"426","10",0.959,"0.3","G2","post","b1","bias","informative","bayes.est"
"427","10",-6.7249,"0.3","G2","post","b0","coef","informative","bayes.est"
"428","10",0.1774,"0.3","G2","post","b1","coef","informative","bayes.est"
"429","10",0.2807,"0.3","G3","post","b0","bias","informative","bayes.est"
"430","10",0.424,"0.3","G3","post","b1","bias","informative","bayes.est"
"431","10",-7.5987,"0.3","G3","post","b0","coef","informative","bayes.est"
"432","10",0.2278,"0.3","G3","post","b1","coef","informative","bayes.est"
"433","10",0.6061,"0.3","G4","post","b0","bias","informative","bayes.est"
"434","10",1.0167,"0.3","G4","post","b1","bias","informative","bayes.est"
"435","10",-7.5222,"0.3","G4","post","b0","coef","informative","bayes.est"
"436","10",0.1869,"0.3","G4","post","b1","coef","informative","bayes.est"
"437","10",-0.012,"0.3","pi","post","pi","bias","informative","bayes.est"
"438","10",0.7134,"0.3","pi","post","pi","coef","informative","bayes.est"
"439","10",-7.8783,"0.3",NA,"prior","b0","coef","informative","bayes.est"
"440","10",0.0168,"0.3",NA,"prior","b1","coef","informative","bayes.est"
"441","10",1.6633,"0.4","G1","post","b0","bias","informative","bayes.est"
"442","10",2.9625,"0.4","G1","post","b1","bias","informative","bayes.est"
"443","10",-8.7162,"0.4","G1","post","b0","coef","informative","bayes.est"
"444","10",0.3605,"0.4","G1","post","b1","coef","informative","bayes.est"
"445","10",0.9912,"0.4","G2","post","b0","bias","informative","bayes.est"
"446","10",1.7588,"0.4","G2","post","b1","bias","informative","bayes.est"
"447","10",-8.9052,"0.4","G2","post","b0","coef","informative","bayes.est"
"448","10",0.2498,"0.4","G2","post","b1","coef","informative","bayes.est"
"449","10",0.8144,"0.4","G3","post","b0","bias","informative","bayes.est"
"450","10",1.1749,"0.4","G3","post","b1","bias","informative","bayes.est"
"451","10",-10.765,"0.4","G3","post","b0","coef","informative","bayes.est"
"452","10",0.3479,"0.4","G3","post","b1","coef","informative","bayes.est"
"453","10",1.3,"0.4","G4","post","b0","bias","informative","bayes.est"
"454","10",2.0486,"0.4","G4","post","b1","bias","informative","bayes.est"
"455","10",-10.7722,"0.4","G4","post","b0","coef","informative","bayes.est"
"456","10",0.2825,"0.4","G4","post","b1","coef","informative","bayes.est"
"457","10",-0.0158,"0.4","pi","post","pi","bias","informative","bayes.est"
"458","10",0.7107,"0.4","pi","post","pi","coef","informative","bayes.est"
"459","10",-11.5842,"0.4",NA,"prior","b0","coef","informative","bayes.est"
"460","10",0.0707,"0.4",NA,"prior","b1","coef","informative","bayes.est"
"461","10",0.4649,"0.5","G1","post","b0","bias","informative","bayes.est"
"462","10",0.9428,"0.5","G1","post","b1","bias","informative","bayes.est"
"463","10",-4.7941,"0.5","G1","post","b0","coef","informative","bayes.est"
"464","10",0.1767,"0.5","G1","post","b1","coef","informative","bayes.est"
"465","10",0.2382,"0.5","G2","post","b0","bias","informative","bayes.est"
"466","10",0.4745,"0.5","G2","post","b1","bias","informative","bayes.est"
"467","10",-5.5375,"0.5","G2","post","b0","coef","informative","bayes.est"
"468","10",0.1335,"0.5","G2","post","b1","coef","informative","bayes.est"
"469","10",0.172,"0.5","G3","post","b0","bias","informative","bayes.est"
"470","10",0.2613,"0.5","G3","post","b1","bias","informative","bayes.est"
"471","10",-6.954,"0.5","G3","post","b0","coef","informative","bayes.est"
"472","10",0.2018,"0.5","G3","post","b1","coef","informative","bayes.est"
"473","10",0.424,"0.5","G4","post","b0","bias","informative","bayes.est"
"474","10",0.7251,"0.5","G4","post","b1","bias","informative","bayes.est"
"475","10",-6.6692,"0.5","G4","post","b0","coef","informative","bayes.est"
"476","10",0.1598,"0.5","G4","post","b1","coef","informative","bayes.est"
"477","10",-0.0105,"0.5","pi","post","pi","bias","informative","bayes.est"
"478","10",0.7145,"0.5","pi","post","pi","coef","informative","bayes.est"
"479","10",-7.476,"0.5",NA,"prior","b0","coef","informative","bayes.est"
"480","10",0.0797,"0.5",NA,"prior","b1","coef","informative","bayes.est"
"481","10",0.0045,"0.6","G1","post","b0","bias","informative","bayes.est"
"482","10",-0.0062,"0.6","G1","post","b1","bias","informative","bayes.est"
"483","10",-3.2873,"0.6","G1","post","b0","coef","informative","bayes.est"
"484","10",0.0904,"0.6","G1","post","b1","coef","informative","bayes.est"
"485","10",-0.0568,"0.6","G2","post","b0","bias","informative","bayes.est"
"486","10",-0.1398,"0.6","G2","post","b1","bias","informative","bayes.est"
"487","10",-4.2182,"0.6","G2","post","b0","coef","informative","bayes.est"
"488","10",0.0779,"0.6","G2","post","b1","coef","informative","bayes.est"
"489","10",-0.1953,"0.6","G3","post","b0","bias","informative","bayes.est"
"490","10",-0.3482,"0.6","G3","post","b1","bias","informative","bayes.est"
"491","10",-4.7745,"0.6","G3","post","b0","coef","informative","bayes.est"
"492","10",0.1043,"0.6","G3","post","b1","coef","informative","bayes.est"
"493","10",-0.1374,"0.6","G4","post","b0","bias","informative","bayes.est"
"494","10",-0.2911,"0.6","G4","post","b1","bias","informative","bayes.est"
"495","10",-4.04,"0.6","G4","post","b0","coef","informative","bayes.est"
"496","10",0.0657,"0.6","G4","post","b1","coef","informative","bayes.est"
"497","10",-0.0085,"0.6","pi","post","pi","bias","informative","bayes.est"
"498","10",0.716,"0.6","pi","post","pi","coef","informative","bayes.est"
"499","10",-3.2145,"0.6",NA,"prior","b0","coef","informative","bayes.est"
"500","10",0.1444,"0.6",NA,"prior","b1","coef","informative","bayes.est"
"501","10",0.2967,"0.7","G1","post","b0","bias","informative","bayes.est"
"502","10",0.6167,"0.7","G1","post","b1","bias","informative","bayes.est"
"503","10",-4.2438,"0.7","G1","post","b0","coef","informative","bayes.est"
"504","10",0.1471,"0.7","G1","post","b1","coef","informative","bayes.est"
"505","10",0.1664,"0.7","G2","post","b0","bias","informative","bayes.est"
"506","10",0.3368,"0.7","G2","post","b1","bias","informative","bayes.est"
"507","10",-5.2163,"0.7","G2","post","b0","coef","informative","bayes.est"
"508","10",0.121,"0.7","G2","post","b1","coef","informative","bayes.est"
"509","10",0.1808,"0.7","G3","post","b0","bias","informative","bayes.est"
"510","10",0.2772,"0.7","G3","post","b1","bias","informative","bayes.est"
"511","10",-7.0059,"0.7","G3","post","b0","coef","informative","bayes.est"
"512","10",0.2043,"0.7","G3","post","b1","coef","informative","bayes.est"
"513","10",0.3985,"0.7","G4","post","b0","bias","informative","bayes.est"
"514","10",0.6834,"0.7","G4","post","b1","bias","informative","bayes.est"
"515","10",-6.5497,"0.7","G4","post","b0","coef","informative","bayes.est"
"516","10",0.156,"0.7","G4","post","b1","coef","informative","bayes.est"
"517","10",-0.0101,"0.7","pi","post","pi","bias","informative","bayes.est"
"518","10",0.7148,"0.7","pi","post","pi","coef","informative","bayes.est"
"519","10",-8.0492,"0.7",NA,"prior","b0","coef","informative","bayes.est"
"520","10",0.2477,"0.7",NA,"prior","b1","coef","informative","bayes.est"
"521","10",0.2221,"0.8","G1","post","b0","bias","informative","bayes.est"
"522","10",0.4647,"0.8","G1","post","b1","bias","informative","bayes.est"
"523","10",-3.9996,"0.8","G1","post","b0","coef","informative","bayes.est"
"524","10",0.1333,"0.8","G1","post","b1","coef","informative","bayes.est"
"525","10",0.1256,"0.8","G2","post","b0","bias","informative","bayes.est"
"526","10",0.2528,"0.8","G2","post","b1","bias","informative","bayes.est"
"527","10",-5.0341,"0.8","G2","post","b0","coef","informative","bayes.est"
"528","10",0.1134,"0.8","G2","post","b1","coef","informative","bayes.est"
"529","10",0.1456,"0.8","G3","post","b0","bias","informative","bayes.est"
"530","10",0.2203,"0.8","G3","post","b1","bias","informative","bayes.est"
"531","10",-6.7973,"0.8","G3","post","b0","coef","informative","bayes.est"
"532","10",0.1952,"0.8","G3","post","b1","coef","informative","bayes.est"
"533","10",0.3287,"0.8","G4","post","b0","bias","informative","bayes.est"
"534","10",0.5668,"0.8","G4","post","b1","bias","informative","bayes.est"
"535","10",-6.2229,"0.8","G4","post","b0","coef","informative","bayes.est"
"536","10",0.1452,"0.8","G4","post","b1","coef","informative","bayes.est"
"537","10",-0.0099,"0.8","pi","post","pi","bias","informative","bayes.est"
"538","10",0.715,"0.8","pi","post","pi","coef","informative","bayes.est"
"539","10",-7.9238,"0.8",NA,"prior","b0","coef","informative","bayes.est"
"540","10",0.4136,"0.8",NA,"prior","b1","coef","informative","bayes.est"
"541","10",0.1168,"0.9","G1","post","b0","bias","informative","bayes.est"
"542","10",0.2416,"0.9","G1","post","b1","bias","informative","bayes.est"
"543","10",-3.6549,"0.9","G1","post","b0","coef","informative","bayes.est"
"544","10",0.113,"0.9","G1","post","b1","coef","informative","bayes.est"
"545","10",0.0562,"0.9","G2","post","b0","bias","informative","bayes.est"
"546","10",0.1077,"0.9","G2","post","b1","bias","informative","bayes.est"
"547","10",-4.7238,"0.9","G2","post","b0","coef","informative","bayes.est"
"548","10",0.1003,"0.9","G2","post","b1","coef","informative","bayes.est"
"549","10",0.0328,"0.9","G3","post","b0","bias","informative","bayes.est"
"550","10",0.0407,"0.9","G3","post","b1","bias","informative","bayes.est"
"551","10",-6.1279,"0.9","G3","post","b0","coef","informative","bayes.est"
"552","10",0.1665,"0.9","G3","post","b1","coef","informative","bayes.est"
"553","10",0.1421,"0.9","G4","post","b0","bias","informative","bayes.est"
"554","10",0.2413,"0.9","G4","post","b1","bias","informative","bayes.est"
"555","10",-5.3491,"0.9","G4","post","b0","coef","informative","bayes.est"
"556","10",0.115,"0.9","G4","post","b1","coef","informative","bayes.est"
"557","10",-0.0093,"0.9","pi","post","pi","bias","informative","bayes.est"
"558","10",0.7154,"0.9","pi","post","pi","coef","informative","bayes.est"
"559","10",-6.4077,"0.9",NA,"prior","b0","coef","informative","bayes.est"
"560","10",0.0406,"0.9",NA,"prior","b1","coef","informative","bayes.est"
"561","10",0.2384,"1","G1","post","b0","bias","uninformative","bayes.est"
"562","10",0.4976,"1","G1","post","b1","bias","uninformative","bayes.est"
"563","10",-4.0529,"1","G1","post","b0","coef","uninformative","bayes.est"
"564","10",0.1362,"1","G1","post","b1","coef","uninformative","bayes.est"
"565","10",0.1532,"1","G2","post","b0","bias","uninformative","bayes.est"
"566","10",0.31,"1","G2","post","b1","bias","uninformative","bayes.est"
"567","10",-5.1574,"1","G2","post","b0","coef","uninformative","bayes.est"
"568","10",0.1186,"1","G2","post","b1","coef","uninformative","bayes.est"
"569","10",0.2827,"1","G3","post","b0","bias","uninformative","bayes.est"
"570","10",0.43,"1","G3","post","b1","bias","uninformative","bayes.est"
"571","10",-7.6102,"1","G3","post","b0","coef","uninformative","bayes.est"
"572","10",0.2287,"1","G3","post","b1","coef","uninformative","bayes.est"
"573","10",0.5046,"1","G4","post","b0","bias","uninformative","bayes.est"
"574","10",0.8554,"1","G4","post","b1","bias","uninformative","bayes.est"
"575","10",-7.0467,"1","G4","post","b0","coef","uninformative","bayes.est"
"576","10",0.1719,"1","G4","post","b1","coef","uninformative","bayes.est"
"577","10",-0.0103,"1","pi","post","pi","bias","uninformative","bayes.est"
"578","10",0.7147,"1","pi","post","pi","coef","uninformative","bayes.est"
"579","10",-10.5364,"1",NA,"prior","b0","coef","uninformative","bayes.est"
"580","10",0.36,"1",NA,"prior","b1","coef","uninformative","bayes.est"
"581","10",0.013,"10","G1","post","b0","bias","uninformative","bayes.est"
"582","10",0.0124,"10","G1","post","b1","bias","uninformative","bayes.est"
"583","10",-3.3153,"10","G1","post","b0","coef","uninformative","bayes.est"
"584","10",0.0921,"10","G1","post","b1","coef","uninformative","bayes.est"
"585","10",0.0066,"10","G2","post","b0","bias","uninformative","bayes.est"
"586","10",6e-04,"10","G2","post","b1","bias","uninformative","bayes.est"
"587","10",-4.5018,"10","G2","post","b0","coef","uninformative","bayes.est"
"588","10",0.0906,"10","G2","post","b1","coef","uninformative","bayes.est"
"589","10",0.0164,"10","G3","post","b0","bias","uninformative","bayes.est"
"590","10",0.0129,"10","G3","post","b1","bias","uninformative","bayes.est"
"591","10",-6.0308,"10","G3","post","b0","coef","uninformative","bayes.est"
"592","10",0.162,"10","G3","post","b1","coef","uninformative","bayes.est"
"593","10",0.0311,"10","G4","post","b0","bias","uninformative","bayes.est"
"594","10",0.0349,"10","G4","post","b1","bias","uninformative","bayes.est"
"595","10",-4.8292,"10","G4","post","b0","coef","uninformative","bayes.est"
"596","10",0.0959,"10","G4","post","b1","coef","uninformative","bayes.est"
"597","10",-0.009,"10","pi","post","pi","bias","uninformative","bayes.est"
"598","10",0.7156,"10","pi","post","pi","coef","uninformative","bayes.est"
"599","10",-9.0377,"10",NA,"prior","b0","coef","uninformative","bayes.est"
"600","10",0.0829,"10",NA,"prior","b1","coef","uninformative","bayes.est"
"601","10",0.0314,"2","G1","post","b0","bias","uninformative","bayes.est"
"602","10",0.0529,"2","G1","post","b1","bias","uninformative","bayes.est"
"603","10",-3.3756,"2","G1","post","b0","coef","uninformative","bayes.est"
"604","10",0.0958,"2","G1","post","b1","coef","uninformative","bayes.est"
"605","10",0.0154,"2","G2","post","b0","bias","uninformative","bayes.est"
"606","10",0.0204,"2","G2","post","b1","bias","uninformative","bayes.est"
"607","10",-4.5411,"2","G2","post","b0","coef","uninformative","bayes.est"
"608","10",0.0924,"2","G2","post","b1","coef","uninformative","bayes.est"
"609","10",0.0164,"2","G3","post","b0","bias","uninformative","bayes.est"
"610","10",0.0135,"2","G3","post","b1","bias","uninformative","bayes.est"
"611","10",-6.0303,"2","G3","post","b0","coef","uninformative","bayes.est"
"612","10",0.1621,"2","G3","post","b1","coef","uninformative","bayes.est"
